MNUMYR,MNUMNR,MNUMYRVIN,M3,GDS_Vintage45V
60,18,60,2,0.0672
60,19,34,2,0.0891
60,19,35,3,0.0002
60,19,36,1,0.0335
60,19,36,2,0.11
60,19,36,3,0.0002
60,19,37,1,0.094
60,19,37,3,0.0002
60,19,38,1,0.004
60,19,38,3,0.0002
60,19,39,1,0.1145
60,19,39,3,0.0002
60,19,40,1,0.2144
60,19,40,3,0.0002
60,19,41,1,0.0907
60,19,41,3,0.0002
60,19,42,1,0.0096
60,19,42,3,0.0002
60,19,43,1,0.0009
60,19,43,2,0.1641
60,19,43,3,0.0002
60,19,44,3,0.0002
60,19,45,3,0.0002
60,19,46,3,0.0002
60,19,47,3,0.0002
60,19,48,3,0.0002
60,19,49,3,0.0002
60,19,50,3,0.0002
60,19,51,3,0.0002
60,19,52,3,0.0002
60,19,53,3,0.0002
60,19,54,3,0.0001
60,19,55,3,0.0001
60,19,56,3,0.0001
60,19,57,3,0.0001
60,19,58,3,0.0001
60,19,60,1,0.0541
60,19,60,2,0.5922
60,19,60,3,0
60,20,34,1,0.0134
60,20,34,2,0.0722
60,20,35,1,0.0091
60,20,35,2,0.1032
60,20,35,3,0.0009
60,20,36,1,0.0107
60,20,36,2,0.018
60,20,36,3,0.001
60,20,37,1,0.1743
60,20,37,3,0.0009
60,20,38,3,0.0009
60,20,39,1,0.168
60,20,39,3,0.0009
60,20,40,1,0.2464
60,20,40,3,0.0034
60,20,41,2,0.1668
60,20,41,3,0.0034
60,20,42,1,0.1448
60,20,42,2,0.0296
60,20,42,3,0.0035
60,20,43,1,0.0047
60,20,43,2,0.0472
60,20,43,3,0.0035
60,20,44,1,0.0024
60,20,44,2,0.0604
60,20,44,3,0.0066
60,20,45,3,0.0045
60,20,46,3,0.0034
60,20,47,2,0.0002
60,20,47,3,0.0035
60,20,48,3,0.0035
60,20,49,3,0.0033
60,20,50,3,0.0063
60,20,51,3,0.0032
60,20,52,2,0.019
60,20,52,3,0.0044
60,20,53,2,0.0278
60,20,53,3,0.005
60,20,54,2,0.0027
60,20,54,3,0.0084
60,20,55,2,0.0128
60,20,55,3,0.0066
60,20,56,2,0.0223
60,20,56,3,0.0078
60,20,57,2,0.0161
60,20,57,3,0.0066
60,20,58,2,0.0052
60,20,58,3,0.0066
60,20,59,3,0.0062
60,20,60,1,0.0067
60,20,60,2,0.248
60,20,60,3,0.0374
60,21,34,1,0.0157
60,21,34,2,0.017
60,21,34,3,0.0002
60,21,35,1,0.014
60,21,35,2,0.0385
60,21,35,3,0.0004
60,21,36,1,0.0216
60,21,36,2,0.0038
60,21,36,3,0.0003
60,21,37,3,0.0002
60,21,38,2,0.0096
60,21,38,3,0.0002
60,21,39,1,0.0998
60,21,39,2,0.0475
60,21,39,3,0.0002
60,21,40,2,0.1278
60,21,40,3,0.0002
60,21,41,1,0.2542
60,21,41,2,0.0386
60,21,41,3,0.0002
60,21,42,2,0.0688
60,21,42,3,0.0026
60,21,43,1,0.037
60,21,43,2,0.0484
60,21,43,3,0.0026
60,21,44,1,0.0241
60,21,44,2,0.1087
60,21,44,3,0.0025
60,21,45,3,0.0025
60,21,46,3,0.0026
60,21,47,1,0.1041
60,21,47,2,0.1452
60,21,47,3,0.0026
60,21,48,3,0.0026
60,21,49,3,0.0025
60,21,50,1,0.0336
60,21,50,2,0.0199
60,21,50,3,0.0082
60,21,51,3,0.0097
60,21,52,3,0.0081
60,21,53,1,0.0174
60,21,53,2,0.0284
60,21,53,3,0.0059
60,21,54,1,0.0062
60,21,54,2,0.0099
60,21,54,3,0.0081
60,21,55,1,0.0182
60,21,55,2,0.0188
60,21,55,3,0.0083
60,21,56,1,0.006
60,21,56,2,0.0039
60,21,56,3,0.0074
60,21,57,1,0.0136
60,21,57,2,0.007
60,21,57,3,0.007
60,21,58,3,0.007
60,21,59,2,0.0018
60,21,59,3,0.0068
60,21,60,1,0.099
60,21,60,2,0.1331
60,21,60,3,0.0158
60,22,34,2,0.0423
60,22,34,3,0.0016
60,22,35,1,0.0041
60,22,35,2,0.0362
60,22,35,3,0.0015
60,22,36,1,0.0023
60,22,36,2,0.0501
60,22,36,3,0.0008
60,22,37,3,0.0006
60,22,38,3,0.0084
60,22,39,3,0.0085
60,22,40,3,0.0085
60,22,41,1,0.2563
60,22,41,3,0.0085
60,22,42,2,0.1327
60,22,42,3,0.0085
60,22,43,1,0.0133
60,22,43,2,0.076
60,22,43,3,0.0086
60,22,44,3,0.0084
60,22,45,1,0.0126
60,22,45,2,0.0366
60,22,45,3,0.0163
60,22,46,1,0.037
60,22,46,2,0.0782
60,22,46,3,0.0163
60,22,47,3,0.0164
60,22,48,1,0.0661
60,22,48,2,0.0528
60,22,48,3,0.0164
60,22,49,1,0.0451
60,22,49,2,0.0205
60,22,49,3,0.0161
60,22,50,3,0.0161
60,22,51,3,0.0162
60,22,52,3,0.0162
60,22,53,1,0.0029
60,22,53,3,0.0162
60,22,54,1,0.0157
60,22,54,3,0.0159
60,22,55,3,0.0156
60,22,56,3,0.0081
60,22,57,3,0.0081
60,22,58,3,0.0062
60,22,60,2,0.2194
60,22,60,3,0.0038
60,23,34,1,0.0096
60,23,34,2,0.0212
60,23,34,3,0.0006
60,23,35,1,0.0173
60,23,35,2,0.0077
60,23,35,3,0.0002
60,23,36,1,0.0199
60,23,36,2,0.0233
60,23,36,3,0.0001
60,23,37,3,0.0001
60,23,38,3,0.0001
60,23,39,3,0.0001
60,23,40,3,0.0001
60,23,41,1,0.0998
60,23,41,3,0.0001
60,23,42,3,0.0008
60,23,43,1,0.1182
60,23,43,2,0.0071
60,23,43,3,0.0014
60,23,44,3,0.0017
60,23,45,1,0.0982
60,23,45,2,0.0588
60,23,45,3,0.0016
60,23,46,3,0.0008
60,23,47,1,0.0347
60,23,47,2,0.0436
60,23,47,3,0.0008
60,23,48,1,0.0756
60,23,48,2,0.0644
60,23,48,3,0.0008
60,23,49,3,0.0007
60,23,50,1,0.0405
60,23,50,2,0.023
60,23,50,3,0.0003
60,23,51,3,0.0001
60,23,52,3,0.0001
60,23,53,3,0.0001
60,23,54,3,0
60,23,55,1,0.0323
60,23,55,2,0.0463
60,23,55,3,0
60,23,56,1,0.005
60,23,56,2,0.0064
60,23,56,3,0
60,23,57,1,0.028
60,23,57,2,0.0389
60,23,57,3,0
60,23,58,1,0.0317
60,23,58,2,0.0466
60,23,58,3,0.0007
60,23,59,1,0.0196
60,23,59,2,0.0274
60,23,59,3,0.001
60,23,60,1,0.111
60,23,60,2,0.548
60,23,60,3,0.0041
60,24,34,1,0.0246
60,24,34,2,0.2425
60,24,35,1,0.0124
60,24,35,2,0.1956
60,24,35,3,0.0042
60,24,36,1,0.0311
60,24,36,2,0.0381
60,24,36,3,0.005
60,24,37,1,0.0696
60,24,37,3,0.0043
60,24,38,1,0.1375
60,24,38,3,0.0041
60,24,39,1,0.1616
60,24,39,3,0.0042
60,24,40,1,0.1535
60,24,40,2,0.3518
60,24,40,3,0.0044
60,24,41,1,0.0285
60,24,41,3,0.0045
60,24,42,1,0.019
60,24,42,3,0.0047
60,24,43,1,0.0161
60,24,43,2,0.0288
60,24,43,3,0.0048
60,24,44,3,0.0039
60,24,45,3,0.0078
60,24,46,3,0.0046
60,24,47,3,0.0047
60,24,48,3,0.005
60,24,49,3,0.0034
60,24,50,3,0.0034
60,24,51,3,0.0035
60,24,52,3,0.0035
60,24,53,3,0.0037
60,24,54,3,0.0019
60,24,55,3,0.0019
60,24,56,3,0.002
60,24,57,3,0.002
60,24,58,3,0.002
60,24,60,1,0.0309
60,24,60,3,0
60,25,34,2,0.1045
60,25,34,3,0.0072
60,25,35,1,0.0286
60,25,35,2,0.0407
60,25,35,3,0.0049
60,25,36,1,0.0004
60,25,36,2,0.0688
60,25,36,3,0.0004
60,25,37,3,0.0003
60,25,38,1,0.1356
60,25,38,3,0.0003
60,25,39,1,0.2525
60,25,39,3,0.0003
60,25,40,1,0.1468
60,25,40,3,0.0003
60,25,41,3,0.0004
60,25,42,3,0.0004
60,25,43,3,0.0004
60,25,44,1,0.1065
60,25,44,2,0.2259
60,25,44,3,0.0003
60,25,45,1,0.0022
60,25,45,2,0.1985
60,25,45,3,0.0003
60,25,46,2,0.0856
60,25,46,3,0.011
60,25,47,2,0.0145
60,25,47,3,0.011
60,25,48,3,0.011
60,25,49,3,0.0109
60,25,50,3,0.0094
60,25,51,3,0.0037
60,25,52,3,0.0037
60,25,53,3,0.0037
60,25,54,2,0.0017
60,25,54,3,0.0022
60,25,55,2,0.0304
60,25,55,3,0.0001
60,25,56,2,0.0214
60,25,56,3,0.0073
60,25,57,2,0.0303
60,25,57,3,0.0073
60,25,58,2,0.0332
60,25,58,3,0.0047
60,25,59,1,0.0013
60,25,59,2,0.0332
60,25,60,1,0.0977
60,25,60,3,0.0106
61,1,34,1,0.0437
61,1,34,2,0.0898
61,1,35,1,0.0203
61,1,35,2,0.2309
61,1,35,3,0.0013
61,1,36,1,0.008
61,1,36,2,0.1429
61,1,36,3,0.0015
61,1,37,3,0.0013
61,1,38,3,0.0012
61,1,39,3,0.0013
61,1,40,2,0.0133
61,1,40,3,0.0013
61,1,41,1,0.028
61,1,41,2,0.103
61,1,41,3,0.0014
61,1,42,1,0.1623
61,1,42,2,0.0904
61,1,42,3,0.0014
61,1,43,1,0.0084
61,1,43,2,0.0109
61,1,43,3,0.0015
61,1,44,1,0.0176
61,1,44,2,0.0227
61,1,44,3,0.0012
61,1,45,1,0.014
61,1,45,2,0.0162
61,1,45,3,0.0013
61,1,46,1,0.0251
61,1,46,2,0.0146
61,1,46,3,0.0014
61,1,47,1,0.0137
61,1,47,2,0.013
61,1,47,3,0.0014
61,1,48,3,0.0015
61,1,49,1,0.0011
61,1,49,2,0.0022
61,1,49,3,0.001
61,1,50,3,0.001
61,1,51,3,0.0011
61,1,52,1,0.002
61,1,52,2,0.0037
61,1,52,3,0.0011
61,1,53,1,0.0054
61,1,53,2,0.0077
61,1,53,3,0.0011
61,1,54,1,0.0076
61,1,54,2,0.0122
61,1,54,3,0.0006
61,1,55,1,0.0058
61,1,55,2,0.0107
61,1,55,3,0.0006
61,1,56,1,0.0023
61,1,56,2,0.0034
61,1,56,3,0.0006
61,1,57,1,0.0055
61,1,57,2,0.0074
61,1,57,3,0.0006
61,1,58,1,0.0034
61,1,58,2,0.0063
61,1,58,3,0.0006
61,1,59,1,0.0048
61,1,59,2,0.0088
61,1,61,2,0.0216
61,1,61,3,0
61,2,34,2,0.0207
61,2,35,2,0.0217
61,2,35,3,0.0015
61,2,36,2,0.0119
61,2,36,3,0.0018
61,2,37,2,0.0055
61,2,37,3,0.0015
61,2,38,2,0.0983
61,2,38,3,0.0015
61,2,39,2,0.1232
61,2,39,3,0.0015
61,2,40,2,0.1094
61,2,40,3,0.0016
61,2,41,2,0.0276
61,2,41,3,0.0016
61,2,42,3,0.0017
61,2,43,2,0.0073
61,2,43,3,0.0017
61,2,44,2,0.0319
61,2,44,3,0.0014
61,2,45,2,0.1264
61,2,45,3,0.0015
61,2,46,2,0.0817
61,2,46,3,0.0016
61,2,47,2,0.0048
61,2,47,3,0.0017
61,2,48,2,0.0859
61,2,48,3,0.0018
61,2,49,3,0.0012
61,2,50,2,0.0272
61,2,50,3,0.0012
61,2,51,2,0.0658
61,2,51,3,0.0012
61,2,52,3,0.0012
61,2,53,2,0.0958
61,2,53,3,0.0013
61,2,54,2,0.0552
61,2,54,3,0.0007
61,2,55,3,0.0007
61,2,56,3,0.0007
61,2,57,2,0.1034
61,2,57,3,0.0007
61,2,58,2,0.0121
61,2,58,3,0.0007
61,2,59,2,0.047
61,2,60,2,0.0886
61,2,61,3,0
61,3,34,1,0.0127
61,3,34,2,0.1751
61,3,35,1,0.0137
61,3,35,2,0.1622
61,3,35,3,0.0022
61,3,36,1,0.0188
61,3,36,3,0.0012
61,3,37,1,0.0355
61,3,37,3,0.0011
61,3,38,1,0.092
61,3,38,3,0.001
61,3,39,3,0.001
61,3,40,1,0.1225
61,3,40,3,0.0011
61,3,41,1,0.2232
61,3,41,3,0.0011
61,3,42,1,0.0658
61,3,42,3,0.0012
61,3,43,3,0.0012
61,3,44,3,0.001
61,3,45,3,0.0011
61,3,46,3,0.0011
61,3,47,3,0.0012
61,3,48,3,0.0012
61,3,49,3,0.0008
61,3,50,3,0.0008
61,3,51,3,0.0009
61,3,52,3,0.0009
61,3,53,3,0.0009
61,3,54,3,0.0005
61,3,55,3,0.0005
61,3,56,3,0.0005
61,3,57,3,0.0005
61,3,58,3,0.0005
61,3,59,1,0.0053
61,3,59,2,0.0337
61,3,61,1,0.012
61,3,61,2,0.1622
61,3,61,3,0
61,4,34,1,0.0143
61,4,34,2,0.0805
61,4,35,1,0.0059
61,4,35,2,0.2642
61,4,35,3,0.0033
61,4,36,1,0.0092
61,4,36,2,0.1089
61,4,36,3,0.0095
61,4,37,3,0.0034
61,4,38,3,0.0032
61,4,39,1,0.055
61,4,39,3,0.0033
61,4,40,1,0.0475
61,4,40,3,0.0035
61,4,41,1,0.1483
61,4,41,3,0.0036
61,4,42,1,0.1716
61,4,42,3,0.0037
61,4,43,1,0.1047
61,4,43,2,0.2565
61,4,43,3,0.0038
61,4,44,1,0.0852
61,4,44,2,0.1715
61,4,44,3,0.0031
61,4,45,1,0.1534
61,4,45,3,0.0034
61,4,46,1,0.0164
61,4,46,3,0.0036
61,4,47,3,0.0037
61,4,48,3,0.0039
61,4,49,3,0.0027
61,4,50,3,0.0027
61,4,51,1,0.0013
61,4,51,3,0.0028
61,4,52,1,0.0058
61,4,52,3,0.0028
61,4,53,1,0.0065
61,4,53,3,0.0029
61,4,54,1,0.0055
61,4,54,3,0.0015
61,4,55,1,0.0072
61,4,55,3,0.0509
61,4,56,1,0.008
61,4,56,3,0.0016
61,4,57,1,0.0083
61,4,57,3,0.0016
61,4,58,1,0.0087
61,4,58,3,0.0016
61,4,59,1,0.0084
61,4,60,1,0.0084
61,4,61,1,0.0126
61,4,61,3,0
61,5,34,1,0.0269
61,5,34,2,0.0268
61,5,35,2,0.0233
61,5,35,3,0.0006
61,5,36,2,0.0883
61,5,36,3,0.0008
61,5,37,1,0.0769
61,5,37,3,0.0006
61,5,38,1,0.0692
61,5,38,3,0.0006
61,5,39,2,0.0366
61,5,39,3,0.0006
61,5,40,2,0.6342
61,5,40,3,0.0007
61,5,41,1,0.1692
61,5,41,3,0.0007
61,5,42,1,0.1547
61,5,42,3,0.0007
61,5,43,1,0.1946
61,5,43,3,0.0007
61,5,44,1,0.0736
61,5,44,2,0.0022
61,5,44,3,0.0006
61,5,45,1,0.0024
61,5,45,3,0.0007
61,5,46,3,0.0007
61,5,47,1,0.0025
61,5,47,3,0.0007
61,5,48,1,0.0058
61,5,48,2,0.0043
61,5,48,3,0.0008
61,5,49,1,0.0053
61,5,49,2,0.0055
61,5,49,3,0.0005
61,5,50,1,0.005
61,5,50,2,0.0145
61,5,50,3,0.0005
61,5,51,2,0.0127
61,5,51,3,0.0005
61,5,52,1,0.0028
61,5,52,2,0.0094
61,5,52,3,0.0005
61,5,53,1,0.0033
61,5,53,2,0.011
61,5,53,3,0.0006
61,5,54,2,0.0099
61,5,54,3,0.0003
61,5,55,1,0.0032
61,5,55,2,0.0152
61,5,55,3,0.0003
61,5,56,1,0.0042
61,5,56,2,0.0261
61,5,56,3,0.0003
61,5,57,1,0.0028
61,5,57,2,0.0165
61,5,57,3,0.0003
61,5,58,1,0.0021
61,5,58,2,0.0177
61,5,58,3,0.0003
61,5,59,1,0.0026
61,5,59,2,0.0248
61,5,60,1,0.0017
61,5,60,2,0.0288
61,5,61,1,0.0344
61,5,61,3,0
61,6,34,2,0.0166
61,6,35,1,0.153
61,6,35,2,0.0213
61,6,35,3,0.0019
61,6,36,2,0.0124
61,6,36,3,0.0022
61,6,37,1,0.2674
61,6,37,3,0.0019
61,6,38,2,0.0842
61,6,38,3,0.0018
61,6,39,2,0.0397
61,6,39,3,0.0019
61,6,40,2,0.0791
61,6,40,3,0.002
61,6,41,2,0.0974
61,6,41,3,0.002
61,6,42,2,0.1049
61,6,42,3,0.0021
61,6,43,3,0.0022
61,6,44,2,0.1379
61,6,44,3,0.0017
61,6,45,3,0.0019
61,6,46,1,0.0255
61,6,46,2,0.0127
61,6,46,3,0.002
61,6,47,1,0.1061
61,6,47,2,0.091
61,6,47,3,0.0021
61,6,48,3,0.0022
61,6,49,3,0.0015
61,6,50,1,0.0334
61,6,50,2,0.0257
61,6,50,3,0.0015
61,6,51,1,0.0239
61,6,51,2,0.0256
61,6,51,3,0.0016
61,6,52,1,0.0206
61,6,52,2,0.0174
61,6,52,3,0.0016
61,6,53,1,0.0775
61,6,53,2,0.0737
61,6,53,3,0.0016
61,6,54,3,0.0009
61,6,55,3,0.0009
61,6,56,1,0.0947
61,6,56,2,0.1342
61,6,56,3,0.0009
61,6,57,3,0.0009
61,6,58,3,0.0009
61,6,61,1,0.1979
61,6,61,2,0.0198
61,6,61,3,0
61,7,34,2,0.0723
61,7,34,3,0.0007
61,7,35,1,0.0371
61,7,35,2,0.1053
61,7,35,3,0.0001
61,7,36,1,0.0332
61,7,36,2,0.0623
61,7,36,3,0.0001
61,7,37,1,0.0285
61,7,37,3,0.0001
61,7,38,1,0.0625
61,7,38,3,0.0001
61,7,39,3,0.0001
61,7,40,1,0.0397
61,7,40,3,0.0001
61,7,41,1,0.0557
61,7,41,3,0.0001
61,7,42,1,0.0911
61,7,42,3,0.0001
61,7,43,3,0.0001
61,7,44,3,0.0001
61,7,45,1,0.0386
61,7,45,3,0.0001
61,7,46,1,0.3616
61,7,46,3,0.0001
61,7,47,3,0.0001
61,7,48,3,0.0001
61,7,49,3,0.0001
61,7,50,3,0.0001
61,7,51,1,0.0759
61,7,51,2,0.0353
61,7,51,3,0.0001
61,7,52,3,0.0001
61,7,53,3,0.0001
61,7,54,3,0
61,7,55,3,0
61,7,56,3,0
61,7,57,3,0
61,7,58,3,0
61,7,61,1,0.1041
61,7,61,2,0.0596
61,7,61,3,0
61,8,34,1,0.0581
61,8,35,2,0.0003
61,8,35,3,0.0556
61,8,36,2,0.0092
61,8,41,1,0.1752
61,8,46,1,0.7229
61,8,49,2,0.2869
61,8,50,2,0.4099
61,8,60,2,0.0019
61,8,61,2,0.2156
61,9,34,1,0.0496
61,9,34,2,0.0923
61,9,35,1,0.0112
61,9,35,2,0.2284
61,9,35,3,0.0024
61,9,36,1,0.0398
61,9,36,2,0.3311
61,9,36,3,0
61,9,37,1,0.0261
61,9,37,3,0
61,9,38,3,0
61,9,39,3,0
61,9,40,3,0
61,9,41,3,0
61,9,42,1,0.0017
61,9,42,3,0
61,9,43,1,0.0003
61,9,43,3,0
61,9,44,3,0
61,9,45,1,0.0314
61,9,45,3,0
61,9,46,3,0
61,9,47,3,0
61,9,48,1,0.0524
61,9,48,3,0
61,9,49,1,0.1685
61,9,49,3,0
61,9,50,1,0.2588
61,9,50,3,0
61,9,51,1,0.0938
61,9,51,2,0.0173
61,9,51,3,0
61,9,52,3,0
61,9,53,3,0
61,9,54,3,0
61,9,55,3,0
61,9,56,3,0
61,9,57,3,0
61,9,58,1,0.0214
61,9,58,3,0
61,9,59,1,0.0651
61,9,59,2,0.006
61,9,60,1,0.0159
61,9,61,2,0.0226
61,9,61,3,0
61,10,34,1,0.0044
61,10,34,2,0.0059
61,10,35,1,0.0609
61,10,35,2,0.0083
61,10,35,3,0.0004
61,10,36,2,0.1775
61,10,36,3,0.0004
61,10,37,3,0.0004
61,10,38,3,0.0004
61,10,39,1,0.0552
61,10,39,3,0.0004
61,10,40,3,0.0004
61,10,41,1,0.1605
61,10,41,3,0.0004
61,10,42,1,0.2306
61,10,42,3,0.0004
61,10,43,3,0.0004
61,10,44,1,0.0221
61,10,44,2,0.007
61,10,44,3,0.0003
61,10,45,1,0.0604
61,10,45,2,0.0046
61,10,45,3,0.0004
61,10,46,1,0.0802
61,10,46,3,0.0004
61,10,47,1,0.0289
61,10,47,2,0.0118
61,10,47,3,0.0004
61,10,48,1,0.174
61,10,48,2,0.0689
61,10,48,3,0.0004
61,10,49,1,0.0111
61,10,49,2,0.1154
61,10,49,3,0.0003
61,10,50,1,0.0108
61,10,50,2,0.1077
61,10,50,3,0.0003
61,10,51,3,0.0003
61,10,52,3,0.0003
61,10,53,3,0.0003
61,10,54,1,0.0155
61,10,54,2,0.1667
61,10,54,3,0.0002
61,10,55,3,0.0002
61,10,56,2,0.0753
61,10,56,3,0.0002
61,10,57,2,0.028
61,10,57,3,0.0002
61,10,58,2,0.1494
61,10,58,3,0.0002
61,10,61,1,0.0235
61,10,61,2,0.0451
61,10,61,3,0
61,11,34,1,0.0001
61,11,34,2,0.0368
61,11,35,2,0.0984
61,11,35,3,0.0022
61,11,36,1,0.005
61,11,36,2,0.0588
61,11,36,3,0.002
61,11,37,1,0.0719
61,11,37,3,0.0017
61,11,38,1,0.0132
61,11,38,3,0.0017
61,11,39,1,0.1381
61,11,39,3,0.0017
61,11,40,3,0.0018
61,11,41,3,0.0018
61,11,42,1,0.3384
61,11,42,3,0.0019
61,11,43,1,0.1916
61,11,43,2,0.0933
61,11,43,3,0.002
61,11,44,1,0.1215
61,11,44,2,0.002
61,11,44,3,0.0016
61,11,45,2,0.0872
61,11,45,3,0.0018
61,11,46,1,0.0041
61,11,46,2,0.3132
61,11,46,3,0.0019
61,11,47,2,0.1718
61,11,47,3,0.0019
61,11,48,3,0.002
61,11,49,3,0.0014
61,11,50,3,0.0014
61,11,51,3,0.0014
61,11,52,3,0.0014
61,11,53,3,0.0015
61,11,54,3,0.0008
61,11,55,3,0.0008
61,11,56,2,0.2401
61,11,56,3,0.0008
61,11,57,3,0.0008
61,11,58,2,0.0406
61,11,58,3,0.0008
61,11,59,2,0.1948
61,11,60,2,0.0623
61,11,61,3,0
61,12,34,1,0.0343
61,12,34,2,0.0284
61,12,35,2,0.0022
61,12,35,3,0.0001
61,12,36,1,0.0331
61,12,36,3,0.0001
61,12,37,3,0.0001
61,12,38,3,0.0001
61,12,39,3,0.0001
61,12,40,3,0.0001
61,12,41,3,0.0001
61,12,42,3,0.0001
61,12,43,3,0.0001
61,12,44,3,0.0001
61,12,45,3,0.0001
61,12,46,1,0.1029
61,12,46,3,0.0001
61,12,47,3,0.0001
61,12,48,1,0.0511
61,12,48,2,0.014
61,12,48,3,0.0001
61,12,49,1,0.0732
61,12,49,2,0.0175
61,12,49,3,0.0001
61,12,50,1,0.0585
61,12,50,2,0.032
61,12,50,3,0.0001
61,12,51,1,0.0237
61,12,51,2,0.0807
61,12,51,3,0.0001
61,12,52,1,0.0659
61,12,52,2,0.2165
61,12,52,3,0.0001
61,12,53,3,0.0001
61,12,54,3,0
61,12,55,3,0
61,12,56,3,0
61,12,57,1,0.0766
61,12,57,2,0.2397
61,12,57,3,0
61,12,58,1,0.0714
61,12,58,2,0.2279
61,12,58,3,0.0001
61,12,60,1,0.0974
61,12,60,2,0.3163
61,12,61,3,0
61,13,34,2,0.0177
61,13,35,2,0.0224
61,13,35,3,0.0007
61,13,36,2,0.0074
61,13,36,3,0.0008
61,13,37,1,0.0763
61,13,37,3,0.0007
61,13,38,3,0.0007
61,13,39,3,0.0007
61,13,40,2,0.1007
61,13,40,3,0.0008
61,13,41,2,0.1296
61,13,41,3,0.0008
61,13,42,3,0.0008
61,13,43,2,0.0313
61,13,43,3,0.0008
61,13,44,2,0.0823
61,13,44,3,0.0007
61,13,45,1,0.83
61,13,45,2,0.0879
61,13,45,3,0.0007
61,13,46,2,0.094
61,13,46,3,0.0008
61,13,47,2,0.0713
61,13,47,3,0.0008
61,13,48,3,0.0008
61,13,49,2,0.0295
61,13,49,3,0.0006
61,13,50,2,0.0003
61,13,50,3,0.0006
61,13,51,2,0.0126
61,13,51,3,0.0006
61,13,52,2,0.0455
61,13,52,3,0.0006
61,13,53,2,0.0646
61,13,53,3,0.0006
61,13,54,3,0.0003
61,13,55,3,0.0003
61,13,56,2,0.053
61,13,56,3,0.0003
61,13,57,3,0.0003
61,13,58,3,0.0003
61,13,61,2,0.0544
61,13,61,3,0
61,14,34,2,0.0088
61,14,35,2,0.0077
61,14,35,3,0.0002
61,14,36,2,0.0033
61,14,36,3,0.0003
61,14,37,1,0.0137
61,14,37,2,0.0006
61,14,37,3,0.0003
61,14,38,1,0.0399
61,14,38,2,0.0391
61,14,38,3,0.0002
61,14,39,1,0.0958
61,14,39,2,0.1132
61,14,39,3,0.0002
61,14,40,1,0.7873
61,14,40,3,0.0003
61,14,41,2,0.0642
61,14,41,3,0.0003
61,14,42,2,0.0297
61,14,42,3,0.0003
61,14,43,2,0.0003
61,14,43,3,0.0003
61,14,44,2,0.1254
61,14,44,3,0.0002
61,14,45,2,0.083
61,14,45,3,0.0003
61,14,46,2,0.0511
61,14,46,3,0.0003
61,14,47,3,0.0003
61,14,48,2,0.12
61,14,48,3,0.0003
61,14,49,2,0.0254
61,14,49,3,0.0002
61,14,50,2,0.0671
61,14,50,3,0.0002
61,14,51,2,0.0483
61,14,51,3,0.0002
61,14,52,2,0.0451
61,14,52,3,0.0002
61,14,53,3,0.0002
61,14,54,2,0.0932
61,14,54,3,0.0001
61,14,55,3,0.0001
61,14,56,3,0.0001
61,14,57,2,0.1259
61,14,57,3,0.0001
61,14,58,3,0.0001
61,14,61,1,0.0633
61,14,61,3,0
61,15,34,2,0.0104
61,15,34,3,0.0858
61,15,35,2,0.0078
61,15,35,3,0.0866
61,15,36,2,0.0017
61,15,36,3,0.001
61,15,37,1,0.0247
61,15,37,3,0.0009
61,15,38,1,0.1479
61,15,38,3,0.0008
61,15,39,2,0.0763
61,15,39,3,0.0008
61,15,40,2,0.1213
61,15,40,3,0.0009
61,15,41,2,0.1178
61,15,41,3,0.0009
61,15,42,2,0.1104
61,15,42,3,0.0009
61,15,43,2,0.1219
61,15,43,3,0.001
61,15,44,3,0.0008
61,15,45,3,0.0009
61,15,46,3,0.0009
61,15,47,3,0.001
61,15,48,3,0.001
61,15,49,2,0.0848
61,15,49,3,0.0007
61,15,50,3,0.0007
61,15,51,3,0.0007
61,15,52,2,0.071
61,15,52,3,0.0007
61,15,53,3,0.0007
61,15,54,3,0.0004
61,15,55,2,0.2076
61,15,55,3,0.0004
61,15,56,3,0.0004
61,15,57,3,0.0004
61,15,58,3,0.0004
61,15,61,1,0.8274
61,15,61,2,0.0215
61,15,61,3,0
61,16,34,2,0.0088
61,16,35,2,0.0113
61,16,35,3,0.0002
61,16,36,3,0.0002
61,16,37,1,0.1776
61,16,37,3,0.0002
61,16,38,1,0.7404
61,16,38,2,0.0472
61,16,38,3,0.0002
61,16,39,2,0.1263
61,16,39,3,0.0002
61,16,40,2,0.0396
61,16,40,3,0.0002
61,16,41,2,0.1011
61,16,41,3,0.0002
61,16,42,2,0.0558
61,16,42,3,0.0002
61,16,43,3,0.0002
61,16,44,3,0.0002
61,16,45,2,0.0414
61,16,45,3,0.0002
61,16,46,2,0.1331
61,16,46,3,0.0002
61,16,47,2,0.1519
61,16,47,3,0.0002
61,16,48,3,0.0002
61,16,49,3,0.0001
61,16,50,2,0.0615
61,16,50,3,0.0001
61,16,51,2,0.0342
61,16,51,3,0.0002
61,16,52,3,0.0002
61,16,53,2,0.0882
61,16,53,3,0.0002
61,16,54,2,0.0662
61,16,54,3,0.0001
61,16,55,3,0.0001
61,16,56,2,0.0277
61,16,56,3,0.0001
61,16,57,2,0.0392
61,16,57,3,0.0001
61,16,58,2,0.0149
61,16,58,3,0.0001
61,16,61,3,0
61,17,34,1,0.0315
61,17,34,2,0.0336
61,17,35,1,0.0157
61,17,35,2,0.0274
61,17,35,3,0.0028
61,17,36,2,0.2222
61,17,36,3,0.0033
61,17,37,1,0.0271
61,17,37,3,0.0028
