!Resid             Play     ITEM  COUNTER
@
UGTX2490916       4401   10420    2309
UGTX2560816       4722   10421    2054
UGTX2561716       4723   10422    2392
UGTX2567016       4727   10423    1655
UOTX2502710       4411   10424    2498
UGTX2491016       4401   10425    2119
UGTX2560816       4722   10426    2054
UGTX2562216       4723   10427    3103
UGMI2706416       6309   10428    2061
UOTX2502710       4411   10429    2498
UGTX2491316       4401   10430    1996
UGTX2560316       4722   10431    2708
UGTX2562216       4723   10432    3103
UGMI2706416       6309   10433    2061
UOTX2503010       4411   10434    2982
UOMI2705410       6309   10435    2861
UGTX2491916       4401   10436    1649
UGTX2560816       4722   10437    2054
UGTX2562516       4723   10438    2699
UOCA0002317   99904010   10439    3104
UOUT0040817       2103   10440    3105
UOMT0055417   99925027   10441    3106
UOMT0107917       2804   10442    3107
UOMT0188417   99925030   10443    3108
UOWY0070817   99949033   10446    3111
UOWY0156217   99949033   10447    3112
UOWY0263017   99949033   10448    3113
UOWY0360417   99949033   10449    3114
UOWY0434417   99949033   10450    3115
UOMT0476217   99925033   10451    3116
UOWY0686517   99949037   10452    3117
UOCO0403217   99905039   10453    3118
UOWY0957717   99949039   10454    3119
UONE0212917   99926039   10455    3120
UOTX0105017       4763   10456    3121
UOTX0450717       4473   10457    3122
UOTX0738317       4747   10458    3123
UOTX1043017       4748   10459    3124
UOTX1349717       4749   10460    3125
UGWA0002120        503   10461    3126
UGWA0002119        450   10466    3131
UGWA0005819        451   10467    3132
UGWA0013719        452   10468    3133
UGWY0022919   99949136   10469    3134
UGMO0025219       5650   10470    3135
UOCA0014317   99904010   10471    3136
UOWY0925217   99949033   10472    3137
UOWY1091917   99949039   10473    3138
UONE0212917   99926039   10474    3139
UOTX1346917       4763   10475    3140
UOTX1708717       4747   10476    3141
UOTX2197517       4749   10477    3142
UGWA0002120        503   10478    3143
UGMO0025219       5650   10479    3144
UOCA0014317   99904010   10480    3145
UOWY1040817   99949033   10481    3146
UOCO0403217   99905039   10482    3147
UGWA0002120        503   10483    3148
UGMO0025219       5650   10484    3149
UOCA0014317   99904010   10485    3150
UGMO0025219       5650   10486    3151
UGMO0025219       5650   10487    3152
UGMO0025219       5650   10488    3153
UGMO0025219       5650   10489    3154
UGMO0025219       5650   10490    3155
UGMO0025219       5650   10491    3156
UGMO0025219       5650   10492    3157
UGMO0025219       5650   10493    3158
UGMO0025219       5650   10494    3159
UGMO0025219       5650   10495    3160
UGMO0025219       5650   10496    3161
UGMO0025219       5650   10497    3162
UGMO0025219       5650   10498    3163
UGMO0025219       5650   10499    3164
UGMO0025219       5650   10500    3165
UGMO0025219       5650   10501    3166
UGMO0025219       5650   10502    3167
UGMO0025219       5650   10503    3168
UGMO0025219       5650   10504    3169
UGMO0025219       5650   10505    3170
UGMO0025219       5650   10506    3171
UGMO0025219       5650   10507    3172
UOTX2502710       4411   10508    2498
UGTX2490916       4401   10509    2309
UGTX2560816       4722   10510    2054
UGTX2562016       4723   10511    2995
UGMI2706216       6309   10512    2393
UOTX2043817       4748   10514    3174
UOMT0575817       2804   10515    3175
UOTX2502610       4411   10516    3176
UOMI2705610       6309   10517    1310
UGTX2490916       4401   10518    2309
UGTX2561116       4722   10519    2135
UGTX2561816       4723   10520    3177
UGWY0004219       3550   10523    3180
UOCO0417217   99905039   10524    3181
UOTX2503410       4411   10527    3100
UOTX2559610       4722   10528    2425
UOMI2704910       6309   10529    2481
UGTX2490916       4401   10530    2309
UGTX2562416       4723   10531    2880
UOTX2502710       4411   10533    2498
UOMI2704910       6309   10534    2481
UGTX2491516       4401   10535    2696
UGTX2560216       4722   10536    1751
UGTX2562416       4723   10537    2880
UGWA0005120        503   10539    3186
UOTX2502710       4411   10540    2498
UOMI2705710       6309   10541     123
UGTX2491016       4401   10542    2119
UGTX2560416       4722   10543    3187
UGTX2562516       4723   10544    2699
UOTX2502710       4411   10546    2498
UOMI2705610       6309   10547    1310
UGTX2491216       4401   10548    2726
UGTX2561116       4722   10549    2135
UGTX2561716       4723   10550    2392
UOTX2502710       4411   10553    2498
UOTX2559610       4722   10554    2425
UOMI2705610       6309   10555    1310
UGTX2491016       4401   10556    2119
UGTX2562516       4723   10557    2699
UGWA0005420        503   10559    3192
UOTX2502710       4411   10560    2498
UGTX2490916       4401   10561    2309
UGTX2560516       4722   10562    2444
UGTX2562216       4723   10563    3103
UGMI2706416       6309   10564    2061
UOTX2502710       4411   10567    2498
UOMI2704910       6309   10568    2481
UGTX2490916       4401   10569    2309
UGTX2560816       4722   10570    2054
UGTX2562516       4723   10571    2699
UOTX2502710       4411   10572    2498
UOMI2705610       6309   10573    1310
UGTX2490916       4401   10574    2309
UGTX2560216       4722   10575    1751
UGTX2561716       4723   10576    2392
UGTX2491216       4401   10578    2726
UGTX2560616       4722   10579    2858
UGTX2561716       4723   10580    2392
UGMI2706416       6309   10581    2061
UGWA0005720        503   10582    3196
UOTX2559710       4722   10583    2520
UOMI2705510       6309   10584    2983
UGTX2491516       4401   10585    2696
UGTX2561716       4723   10586    2392
UOTX2559610       4722   10588    2425
UGTX2490916       4401   10589    2309
UGTX2561716       4723   10590    2392
UGMI2706216       6309   10591    2393
UOMI2704610       6309   10592    3198
UGTX2490916       4401   10593    2309
UGTX2560216       4722   10594    1751
UGTX2561716       4723   10595    2392
UOTX2559710       4722   10597    2520
UGTX2491516       4401   10598    2696
UGMI2706216       6309   10599    2393
UGWA0006020        503   10600    3200
UOMI2705410       6309   10601    2861
UGTX2490916       4401   10602    2309
UGTX2560216       4722   10603    1751
UOMI2705410       6309   10604    2861
UGTX2491516       4401   10605    2696
UGTX2560216       4722   10606    1751
UGTX2490916       4401   10608    2309
UGTX2560616       4722   10609    2858
UGMI2706416       6309   10610    2061
UGWA0006320        503   10611    3202
UGTX2490916       4401   10612    2309
UGTX2560716       4722   10613    2102
UGMI2706216       6309   10614    2393
UOTX2559810       4722   10615    1984
UOMI2705210       6309   10616    3203
UGTX2490916       4401   10617    2309
UOMI2705410       6309   10618    2861
UGTX2490916       4401   10619    2309
UGTX2560216       4722   10620    1751
UGWA0006620        503   10621    3204
UOMI2705410       6309   10622    2861
UGTX2490916       4401   10623    2309
UGTX2560816       4722   10624    2054
UOMI2705410       6309   10625    2861
UGTX2490916       4401   10626    2309
UGTX2560216       4722   10627    1751
UOMI2704910       6309   10628    2481
UGTX2490916       4401   10629    2309
UGTX2560216       4722   10630    1751
UOMI2704910       6309   10631    2481
UGTX2490916       4401   10632    2309
UGTX2560416       4722   10633    3187
UGWA0006920        503   10634    3205
UOTX2559510       4722   10635    3086
UOMI2705610       6309   10636    1310
UOCA0002617   99904010   10637    3206
UOUT0044017       2103   10638    3207
UOMT0059017   99925027   10639    3208
UOMT0112117       2804   10640    3209
UOMT0192717   99925030   10641    3210
UOWY0076817   99949033   10644    3213
UOWY0162417   99949033   10645    3214
UOWY0269417   99949033   10646    3215
UOWY0367017   99949033   10647    3216
UOWY0441217   99949033   10648    3217
UOMT0483117   99925033   10649    3218
UOCO0417217   99905039   10650    3219
UOWY0971817   99949039   10651    3220
UONE0227117   99926039   10652    3221
UOTX0120017       4763   10653    3222
UOTX0465817       4473   10654    3223
UOTX0753517       4747   10655    3224
UOTX1058317       4748   10656    3225
UOTX1365117       4749   10657    3226
UGWA0002420        503   10658    3227
UGWA0006219        451   10663    3232
UGWA0014219        452   10664    3233
UGWY0024119   99949136   10665    3234
UGMO0028819       5650   10666    3235
UOCA0014617   99904010   10667    3236
UOWY0932017   99949033   10668    3237
UOWY1106017   99949039   10669    3238
UONE0227117   99926039   10670    3239
UOTX1361917       4763   10671    3240
UOTX1723917       4747   10672    3241
UOTX2212917       4749   10673    3242
UGWA0002420        503   10674    3243
UGMO0028819       5650   10675    3244
UOCA0014617   99904010   10676    3245
UOWY1047617   99949033   10677    3246
UOCO0417217   99905039   10678    3247
UGWA0002420        503   10679    3248
UGMO0028819       5650   10680    3249
UGMO0028819       5650   10681    3250
UGMO0028819       5650   10682    3251
UGMO0028819       5650   10683    3252
UGMO0028819       5650   10684    3253
UGMO0028819       5650   10685    3254
UGMO0028819       5650   10686    3255
UGMO0028819       5650   10687    3256
UGMO0028819       5650   10688    3257
UGMO0028819       5650   10689    3258
UGMO0028819       5650   10690    3259
UGMO0028819       5650   10691    3260
UGMO0028819       5650   10692    3261
UGMO0028819       5650   10693    3262
UGMO0028819       5650   10694    3263
UGMO0028819       5650   10695    3264
UGMO0028819       5650   10696    3265
UGMO0028819       5650   10697    3266
UGMO0028819       5650   10698    3267
UGMO0028819       5650   10699    3268
UGMO0028819       5650   10700    3269
UGMO0028819       5650   10701    3270
UGMO0028819       5650   10702    3271
UOMI2705610       6309   10703    1310
UGTX2560216       4722   10704    1751
UOTX2059117       4748   10706    3273
UOTX2559510       4722   10707    3086
UGMI2706316       6309   10708    2668
UGWA0002419        450   10710    3275
UGWY0004819       3550   10711    3276
UOCO0431217   99905039   10712    3277
UOTX2271717       4749   10714    3279
UOMI2705610       6309   10715    1310
UGTX2560416       4722   10716    3187
UGTX2560216       4722   10718    1751
UGMI2706416       6309   10719    2061
UOMI2704910       6309   10722    2481
UGTX2560216       4722   10723    1751
UGWA0007220        503   10727    3286
UOTX2559510       4722   10728    3086
UOMI2705410       6309   10729    2861
UGTX2560816       4722   10731    2054
UGMI2706216       6309   10732    2393
UOMI2705410       6309   10733    2861
UGTX2560616       4722   10734    2858
UGWA0002719        450   10736    3289
UOMI2705410       6309   10739    2861
UGTX2560816       4722   10740    2054
UOTX2559610       4722   10741    2425
UOMI2705110       6309   10742    2988
UOMI2705310       6309   10745    3294
UGTX2560116       4722   10746    3295
UOTX2559510       4722   10747    3086
UOMI2705410       6309   10748    2861
UGTX2560216       4722   10750    1751
UGMI2706216       6309   10751    2393
UGTX2560216       4722   10752    1751
UGMI2706216       6309   10753    2393
UGWA0007520        503   10754    3297
UGTX2560216       4722   10755    1751
UGMI2706416       6309   10756    2061
UOTX2559610       4722   10757    2425
UGMI2706416       6309   10758    2061
UGTX2560216       4722   10759    1751
UGMI2706216       6309   10760    2393
UOMI2705410       6309   10761    2861
UGTX2560316       4722   10762    2708
UOTX2559510       4722   10763    3086
UOMI2704910       6309   10764    2481
UOMI2705610       6309   10765    1310
UGTX2560216       4722   10766    1751
UGWA0003019        450   10767    3298
UOTX2559510       4722   10768    3086
UGMI2706216       6309   10769    2393
UOTX2559510       4722   10770    3086
UGMI2706216       6309   10771    2393
UGTX2560216       4722   10772    1751
UGMI2706116       6309   10773    3299
UOTX2559510       4722   10774    3086
UGMI2706416       6309   10775    2061
UOTX2559510       4722   10776    3086
UGMI2706216       6309   10777    2393
UGMI2706216       6309   10778    2393
UOCA0002917   99904010   10779    3300
UOUT0047217       2103   10780    3301
UOMT0116317       2804   10781    3302
UOMT0197017   99925030   10782    3303
UOWY0082817   99949033   10785    3306
UOWY0168617   99949033   10786    3307
UOWY0275817   99949033   10787    3308
UOWY0373617   99949033   10788    3309
UOWY0448017   99949033   10789    3310
UOMT0490017   99925033   10790    3311
UOCO0431217   99905039   10791    3312
UOWY0985917   99949039   10792    3313
UONE0241317   99926039   10793    3314
UOTX0135017       4763   10794    3315
UOTX0480917       4473   10795    3316
UOTX0768717       4747   10796    3317
UOTX1073617       4748   10797    3318
UOTX1380517       4749   10798    3319
